field_1,MonitoringLocationIdentifier,lat,lon
"32244",USGS-345908106411010,34.985605,-106.6866921
"32241",USGS-345705106405210,34.9514394,-106.681692
"30128",USGS-08330000,35.0891667,-106.6806944
"30144",USGS-08362500,32.8849111,-107.2926972
"30146",USGS-08364000,31.8028849,-106.5408218
"32026",USGS-323917107055603,32.6548028,-107.0994619
"32029",USGS-324056107112103,32.6823006,-107.1897421
"32022",USGS-323414106594903,32.5706401,-106.997514
"32021",USGS-323410106594403,32.569529,-106.996125
"31991",USGS-315454106360610,31.9152778,-106.6022222
"32004",USGS-321317106471510,32.2211111,-106.7886111
"32007",USGS-321601106494110,32.2670388,-106.8286162
"32010",USGS-322234106511710,32.3762023,-106.855285
"31992",USGS-320122106385510,32.022878,-106.6491605
"31999",USGS-320943106425810,32.1620416,-106.7166655
"32018",USGS-322841106551010,32.4769444,-106.9197222
"31997",USGS-320648106400510,32.1136111,-106.6688889
"32008",USGS-321745106492510,32.2963889,-106.8241667
"30148",USGS-08374200,29.5196297,-104.2865896
"30158",USGS-08383500,34.7300833,-104.5249111
"30157",USGS-08383000,34.9433921,-104.6991562
"30156",USGS-08382650,35.0594444,-104.7611111
"30159",USGS-08384500,34.6040556,-104.3879167
"30170",USGS-08396500,32.8408611,-104.3238333
"30169",USGS-08394033,33.2683333,-104.3544167
"32088",USGS-332430104235610,33.4083333,-104.3988889
"30160",USGS-08386000,33.5718556,-104.3736028
"30174",USGS-08407500,32.0751917,-104.0394361
"30171",USGS-08405200,32.409275,-104.2149722
"30173",USGS-08407000,32.1885306,-103.9793861
"30172",USGS-08406500,32.2075417,-104.023875
"30176",USGS-08447410,29.8029823,-101.4462223
"30179",USGS-08450900,29.4252256,-101.04121
"30181",USGS-08459200,27.4005766,-99.4886529
"30249",USGS-09071750,39.5588711,-107.2908874
"30248",USGS-09070500,39.6446111,-107.0780139
"33679",USGS-395306106415601,39.884987,-106.6994817
"30230",USGS-09058030,39.9669308,-106.5233675
"30229",USGS-09058000,40.0366525,-106.4400324
"15813",CORIVWCH_WQX-205,40.074481,-106.1069829
"16084",CORIVWCH_WQX-507,40.0547,-106.2901
"16036",CORIVWCH_WQX-46,39.5481554,-107.3243404
"33518",USGS-393858106570900,39.6494444,-106.9525
"30246",USGS-09069000,39.6499851,-106.9522665
"30247",USGS-09070000,39.6494295,-106.9536554
"16225",CORIVWCH_WQX-738,39.6561097,-106.8315964
"16206",CORIVWCH_WQX-686,39.6568,-106.8252
"33531",USGS-393937106485400,39.6602636,-106.8155945
"33575",USGS-394220106431500,39.705,-106.7258333
"33559",USGS-394129106393300,39.6913752,-106.6597569
"16348",CORIVWCH_WQX-955,39.6575,-106.634
"33515",USGS-393850106353500,39.6472083,-106.5936444
"33513",USGS-393845106353000,39.6458194,-106.5922555
"16031",CORIVWCH_WQX-45,39.5467726,-107.3304035
"30257",USGS-09085000,39.5466667,-107.3308333
"16253",CORIVWCH_WQX-786,39.5136637,-107.3128382
"16251",CORIVWCH_WQX-784,39.4794,-107.2869
"33438",USGS-392847107171100,39.4797046,-107.286998
"16247",CORIVWCH_WQX-780,39.4048124,-107.1718412
"16245",CORIVWCH_WQX-779,39.3732936,-107.0838842
"30254",USGS-09081000,39.3733173,-107.0839367
"16242",CORIVWCH_WQX-774,39.331108,-106.9861549
"16218",CORIVWCH_WQX-72,39.3659825,-107.0337335
"16215",CORIVWCH_WQX-71,39.2978638,-106.9216346
"33181",USGS-390318108273200,39.0549817,-108.4595342
"16132",CORIVWCH_WQX-556,39.05501,-108.459039
"30265",USGS-09106150,39.0985923,-108.355086
"16129",CORIVWCH_WQX-552,39.1484007,-108.3148517
"16133",CORIVWCH_WQX-559,39.4535,-108.0409
"16125",CORIVWCH_WQX-546,39.5681426,-107.5235305
"30260",USGS-09087600,39.5677585,-107.5445001
"15880",CORIVWCH_WQX-3200,39.5615825,-107.4077525
"30259",USGS-09085150,39.5616667,-107.4066667
"16043",CORIVWCH_WQX-47,39.5521578,-107.3363444
"30258",USGS-09085100,39.5549819,-107.337554
"30267",USGS-09106500,39.0544262,-108.5656491
"16134",CORIVWCH_WQX-560,39.0545,-108.5649
"16131",CORIVWCH_WQX-555,39.0760216,-108.418601
"16130",CORIVWCH_WQX-553,39.0923,-108.3939
"30263",USGS-09095500,39.2391463,-108.2661946
"33214",USGS-390521108373300,39.0891481,-108.6264846
"16128",CORIVWCH_WQX-550,39.5259379,-107.7780947
"462",11NPSWRD_WQX-BLCA_NPS_GR08,38.5935278,-107.7863889
"463",11NPSWRD_WQX-BLCA_NPS_RRC1,38.59375,-107.7875
"30287",USGS-09128000,38.5291534,-107.648947
"537",11NPSWRD_WQX-CURE_NPS_GR01,38.5255833,-107.6486111
"32799",USGS-382720107324000,38.4555436,-107.5450584
"528",11NPSWRD_WQX-CURE_BWQI_GR03,38.4532222,-107.3349722
"32840",USGS-383103106594200,38.5172556,-106.99545
"30280",USGS-09114500,38.5419357,-106.9497661
"539",11NPSWRD_WQX-CURE_NPS_GR4A,38.4995,-107.0248056
"30303",USGS-09152500,38.9833158,-108.4506446
"16182",CORIVWCH_WQX-624,38.9839696,-108.4512932
"33024",USGS-385011108225401,38.8364528,-108.3815778
"30296",USGS-09144250,38.7530394,-108.078403
"16260",CORIVWCH_WQX-7897,38.7572799,-108.0844234
"32997",USGS-384624107570701,38.7733169,-107.9525652
"30293",USGS-09137500,38.7727612,-108.0025667
"32981",USGS-384527108152701,38.7574843,-108.2581329
"15837",CORIVWCH_WQX-258,38.7574811,-108.2581293
"32975",USGS-384452108071101,38.7479111,-108.1199972
"15864",CORIVWCH_WQX-290,38.6804926,-108.9797332
"30318",USGS-09180000,38.7972081,-109.1951142
"30319",USGS-09180500,38.8105409,-109.2934493
"473",11NPSWRD_WQX-CANY_ERI_C2,38.1927778,-109.8834722
"30320",USGS-09182880,38.6038705,-109.5778956
"472",11NPSWRD_WQX-CANY_ERI_C1,38.2967222,-109.7867222
"30325",USGS-09211200,42.0209722,-110.0498056
"30327",USGS-09217000,41.5163537,-109.4490234
"30330",USGS-09234500,40.908293,-109.422914
"30328",USGS-09217010,41.496076,-109.4387455
"30337",USGS-09244490,40.5179306,-107.3989444
"34049",USGS-402840107004200,40.4777533,-107.012275
"15981",CORIVWCH_WQX-409,40.5018,-107.513
"15989",CORIVWCH_WQX-410,40.4844679,-107.6099348
"30341",USGS-09247600,40.4808048,-107.6142338
"16081",CORIVWCH_WQX-504,40.5038,-107.1717
"30349",USGS-09260050,40.4516339,-108.525101
"30343",USGS-09251000,40.5027467,-108.0334152
"30348",USGS-09260000,40.5490167,-108.4243222
"30346",USGS-09259050,41.0285756,-107.6878482
"30375",USGS-09306900,40.0649641,-109.6356923
"30374",USGS-09306500,39.9788563,-109.1787269
"33839",USGS-400439108523400,40.0774735,-108.8767751
"16117",CORIVWCH_WQX-529,40.0972159,-108.8087691
"16236",CORIVWCH_WQX-763,40.0929679,-108.8163301
"33859",USGS-400535108485700,40.0930308,-108.8164962
"30373",USGS-09306305,40.1033097,-108.7162156
"30350",USGS-09261000,40.4094076,-109.2354043
"14981",952307_WQX-4937020,40.0849677,-109.6757471
"30379",USGS-09328920,38.5240278,-109.9944167
"476",11NPSWRD_WQX-CANY_ERI_G1,38.1903056,-109.8889444
"595",11NPSWRD_WQX-GLCA_ERI_C5,38.0075556,-110.0715833
"475",11NPSWRD_WQX-CANY_ERI_C4,38.1134444,-109.9646111
"474",11NPSWRD_WQX-CANY_ERI_C3,38.1571111,-109.9315556
"1044",21ARIZ_WQX-CGCLR714.16,36.9359972,-111.483
"30410",USGS-09380000,36.8643333,-111.5878722
"30392",USGS-09355500,36.8018889,-107.6986389
"16032",CORIVWCH_WQX-450,37.1016,-107.0466
"30399",USGS-09364500,36.7225,-108.20175
"32509",USGS-370907107530401,37.1519468,-107.8850662
"16332",CORIVWCH_WQX-93,37.1518526,-107.8847621
"32539",USGS-371319107515001,37.2219471,-107.8645104
"30395",USGS-09362510,37.2589028,-107.8773472
"15915",CORIVWCH_WQX-3590,37.2355,-107.8691
"15963",CORIVWCH_WQX-4055,37.2604,-107.8795
"30394",USGS-09361500,37.2791688,-107.8803445
"16026",CORIVWCH_WQX-44,37.268407,-107.886737
"16321",CORIVWCH_WQX-91,37.2797,-107.8804
"15904",CORIVWCH_WQX-3576,37.2813,-107.8733
"15905",CORIVWCH_WQX-3577,37.3001,-107.8691
"16313",CORIVWCH_WQX-90,37.2862338,-107.8717991
"16307",CORIVWCH_WQX-89,37.3850487,-107.8366753
"16303",CORIVWCH_WQX-88,37.4581,-107.8001
"30398",USGS-09364010,36.8183667,-108.0229944
"15993",CORIVWCH_WQX-4128,36.8172277,-108.0253465
"15998",CORIVWCH_WQX-4136,36.7875,-108.0812
"30397",USGS-09363500,37.0365694,-107.8753333
"30403",USGS-09368000,36.7766667,-108.6830556
"30402",USGS-09367580,36.7464167,-108.5379722
"32451",USGS-364446108321510,36.7462167,-108.537725
"30400",USGS-09365000,36.7230167,-108.2255889
"30408",USGS-09379500,37.1506778,-109.8666889
"30424",USGS-09402500,36.1013718,-112.0862795
"30428",USGS-09404200,35.7735994,-113.363544
"30427",USGS-09404120,36.259704,-112.8907533
"1051",21ARIZ_WQX-CGMAT000.03,36.3437328,-112.6722744
"628",11NPSWRD_WQX-GRCA_NPS_DEER01,36.3886111,-112.5083333
"1056",21ARIZ_WQX-CGRYA000.05,36.1973422,-112.450875
"635",11NPSWRD_WQX-GRCA_NPS_SHIN01,36.2372222,-112.3488889
"1057",21ARIZ_WQX-CGSHI000.05,36.2373222,-112.3486667
"1045",21ARIZ_WQX-CGCRY000.05,36.1352778,-112.2442008
"30444",USGS-09421500,36.0152585,-114.7385936
"30445",USGS-09423000,35.1916656,-114.5721876
"8524",21NEV1_WQX-NV13-101-M-001,35.8694496,-114.6619034
"30447",USGS-09427520,34.2955703,-114.140225
"19918",QUECHAN_WQX-CRD04,32.72294,-114.7178
"19919",QUECHAN_WQX-CRR06,32.72294,-114.7178
"30509",USGS-09522000,32.7186587,-114.7188444
"19920",QUECHAN_WQX-CRS02,32.72848,-114.6072
"1064",21ARIZ_WQX-CLCLR026.80,32.7371958,-114.6825575
"1065",21ARIZ_WQX-CLCLR029.59,32.7313133,-114.6361814
"30508",USGS-09521100,32.7317135,-114.6327306
"32079",USGS-332242112174701,33.378377,-112.2970994
"30471",USGS-09498500,33.6194949,-110.9215037
"32080",USGS-332301112151501,33.383655,-112.2548756
"32087",USGS-332427112100601,33.407544,-112.1690398
"32089",USGS-332430112101001,33.4083773,-112.170151
"30474",USGS-09502000,33.552823,-111.5765243
"30484",USGS-09508500,34.0730922,-111.7162569
"30485",USGS-09510000,33.8083751,-111.6634729
"30506",USGS-09518000,33.2292104,-112.7673929
"1140",21ARIZ_WQX-MGGLR167.44,33.2291667,-112.7675
"1141",21ARIZ_WQX-MGGLR199.33,33.3883333,-112.3925
"30503",USGS-09514100,33.3875427,-112.3923808
"30507",USGS-09520500,32.7608789,-114.4205019
"1066",21ARIZ_WQX-CLGLR010.53,32.7608889,-114.4205
"1067",21ARIZ_WQX-CLGLR011.17,32.7609167,-114.4102389
"1068",21ARIZ_WQX-CLUGL000.01,32.7608944,-114.4102028
"31001",USGS-12301933,48.4006639,-115.3187194
"31010",USGS-12334550,46.8259111,-113.8140306
"31023",USGS-12340000,46.8994111,-113.7563194
"31021",USGS-12338700,47.0179927,-113.2403442
"31018",USGS-12337820,46.9332701,-113.1147824
"31014",USGS-12335100,46.9187944,-113.014986
"31035",USGS-12354500,47.3016389,-115.0868694
"31034",USGS-12353000,46.8686333,-114.1277472
"31024",USGS-12340500,46.8767639,-113.9321194
"31033",USGS-12352500,46.8317389,-114.054861
"31032",USGS-12351200,46.6330889,-114.0509583
"31044",USGS-12358500,48.4955167,-114.0102083
"31051",USGS-12369000,48.092325,-114.1153694
"31046",USGS-12363000,48.3618111,-114.18495
"31045",USGS-12362500,48.3565778,-114.0378583
"220",1119USBR_WQX-HUN101,48.35666,-114.0377
"31053",USGS-12370100,48.0557864,-114.0303882
"31052",USGS-12370000,48.0242306,-113.9788194
"31068",USGS-12388700,47.3667917,-114.585
"15538",BUNKER_USGS-SJ-60,47.3522222,-116.6755556
"31101",USGS-12415135,47.3522222,-116.6755556
"31100",USGS-12415075,47.3172222,-116.5605556
"31098",USGS-12414500,47.2744444,-116.1888889
"15539",BUNKER_USGS-SJ-65,47.3612957,-116.6915656
"31102",USGS-12415140,47.3612972,-116.6915639
"31115",USGS-12422000,47.679059,-117.3646571
"31116",USGS-12422500,47.6593354,-117.4491029
"31114",USGS-12420800,47.6726738,-117.196317
"31112",USGS-12419500,47.6985113,-117.0440885
"31110",USGS-12419000,47.7029574,-116.9779747
"15541",BUNKER_USGS-SR-50,47.7030556,-116.9777778
"31109",USGS-12417620,47.6860162,-116.7996342
"31118",USGS-12433000,47.8365534,-117.8413478
"31076",USGS-12400520,48.9188001,-117.787484
"31121",USGS-12447200,48.2812606,-119.7045047
"31203",USGS-12485790,46.6776267,-120.4922881
"31207",USGS-12487000,46.6309599,-120.5203439
"433",1119USBR_WQX-YAV356,46.6920861,-120.4919027
"31202",USGS-12485750,46.69596,-120.491455
"31201",USGS-12485550,46.7087379,-120.4747879
"31200",USGS-12484950,46.7506823,-120.4656215
"31199",USGS-12484700,46.8017934,-120.4539547
"31183",USGS-12483590,46.9142927,-120.5097905
"31196",USGS-12484500,46.8626264,-120.480067
"35387",USGS-465748120325200,46.96332,-120.5492917
"31327",USGS-12511900,46.2540238,-119.2866845
"31326",USGS-12511800,46.2970794,-119.3333527
"31325",USGS-12511520,46.3687461,-119.4000218
"31324",USGS-12510950,46.3793016,-119.424745
"31323",USGS-12510800,46.3237454,-119.4900247
"397",1119USBR_WQX-YAV087,46.2531944,-119.4781388
"31319",USGS-12509900,46.2659671,-119.5894721
"31318",USGS-12509830,46.2326334,-119.6764193
"31313",USGS-12509690,46.2240222,-119.695031
"31311",USGS-12509489,46.2124361,-119.7656833
"35273",USGS-461246119454700,46.2124942,-119.7631165
"31308",USGS-12509050,46.2167986,-119.9178163
"31307",USGS-12508990,46.2312424,-119.9994858
"35278",USGS-461404119591800,46.234298,-119.9894855
"31302",USGS-12508680,46.2373533,-120.0267092
"31299",USGS-12508625,46.2515194,-120.09699
"31290",USGS-12507585,46.2695749,-120.0928234
"31289",USGS-12507580,46.277075,-120.090879
"31287",USGS-12507550,46.3142968,-120.1353257
"31273",USGS-12505465,46.3331852,-120.1950507
"35299",USGS-462013120113700,46.3355185,-120.1955786
"31270",USGS-12505440,46.3376296,-120.1978287
"31269",USGS-12505435,46.3459628,-120.2128294
"395",1119USBR_WQX-YAV082,46.37425,-120.22406
"31265",USGS-12505325,46.3862402,-120.244498
"31258",USGS-1250532200,46.3954067,-120.2703324
"31259",USGS-1250532210,46.3954067,-120.269499
"31257",USGS-1250532170,46.3973511,-120.274777
"31254",USGS-1250532100,46.3992955,-120.2803328
"31256",USGS-1250532120,46.3987399,-120.280055
"31255",USGS-1250532110,46.3992955,-120.2797772
"31251",USGS-12505300,46.409573,-120.3142229
"31250",USGS-12505270,46.4176285,-120.331168
"31248",USGS-12505090,46.4706833,-120.4045046
"31247",USGS-12505085,46.4709611,-120.405338
"31246",USGS-12505060,46.4851275,-120.4253389
"31245",USGS-12505050,46.485683,-120.4314502
"31243",USGS-12505040,46.4904053,-120.4311725
"31242",USGS-12505000,46.4970718,-120.4428397
"31241",USGS-12503950,46.5059606,-120.453118
"31236",USGS-12500450,46.5342938,-120.4672855
"35337",USGS-463447120275200,46.5796826,-120.465286
"31227",USGS-12500005,46.6059602,-120.4806202
"31286",USGS-12507508,46.3142963,-120.1992173
"434",1119USBR_WQX-YAV367,46.3144444,-120.19825
"31340",USGS-13013650,43.6540556,-110.7154722
"662",11NPSWRD_WQX-GRTE_WM_SRBD,43.8579167,-110.5849167
"31345",USGS-13022500,43.1961111,-110.8894444
"31350",USGS-13038500,43.7352778,-111.8780556
"31349",USGS-13037500,43.6125,-111.66
"221",1119USBR_WQX-ISL101,44.4197222,-111.3972222
"222",1119USBR_WQX-ISL102,44.5011111,-111.335
"31354",USGS-13056500,43.8258333,-111.905
"31351",USGS-13046023,44.0699137,-111.5102349
"31361",USGS-13069500,43.1252778,-112.5188889
"31358",USGS-13060000,43.4130556,-112.135
"7",1119USBR_WQX-AFE121,43.4122,-112.123
"387",1119USBR_WQX-WAL101,42.6513316,-113.5688332
"31371",USGS-13081500,42.6727778,-113.5002778
"31369",USGS-13077000,42.7675,-112.8794444
"8",1119USBR_WQX-AFE123,42.7683333,-112.8783333
"31439",USGS-13153776,42.9143452,-115.0933982
"31424",USGS-13135000,42.8485132,-114.9014473
"31423",USGS-13134500,42.7635135,-114.8883902
"31407",USGS-13094000,42.6658333,-114.7122222
"31386",USGS-13090500,42.6061111,-114.4763889
"31383",USGS-13090000,42.5908333,-114.3602778
"31379",USGS-13088000,42.5279671,-114.0186386
"31378",USGS-13087995,42.5280556,-114.0183333
"31441",USGS-13154500,43.0022222,-115.2025
"31445",USGS-13172500,43.2548139,-116.3906389
"320",1119USBR_WQX-OWY101,43.6430556,-117.2444444
"321",1119USBR_WQX-OWY108,43.7371983,-117.1759999
"151",1119USBR_WQX-EMM010,44.0449056,-116.9292222
"31514",USGS-13251000,44.0422222,-116.9252778
"155",1119USBR_WQX-EMM025,43.8963556,-116.6267361
"16",1119USBR_WQX-BLA101,43.9323,-116.3356
"31519",USGS-13302500,45.1836111,-113.8952778
"31524",USGS-13317000,45.7502778,-116.3238889
"19264",NEZPERCETRIBE_WQX-01001A,46.133889,-115.951111
"19284",NEZPERCETRIBE_WQX-03801A,46.4508333,-116.8186111
"19275",NEZPERCETRIBE_WQX-02501A,46.3541583,-116.1626944
"35259",USGS-460529118564400,46.0912453,-118.9466689
"31558",USGS-14103000,45.6220678,-120.9056203
"31555",USGS-14048000,45.5876278,-120.4094919
"31695",USGS-14233400,46.4701107,-122.0987075
"31697",USGS-14244200,46.1453901,-122.914278
"34842",USGS-443515123110100,44.5873439,-123.184819
"34840",USGS-443427123150000,44.5740104,-123.25121
"34830",USGS-443207123145500,44.5351218,-123.249821
"34814",USGS-442713123123500,44.4534558,-123.21093
"34805",USGS-442444123135800,44.412067,-123.2339857
"34807",USGS-442445123135800,44.4123448,-123.2339857
"34797",USGS-442325123133600,44.3901227,-123.227874
"34765",USGS-440707123041300,44.1184579,-123.071476
"34759",USGS-440527123012300,44.0906805,-123.0242518
"34758",USGS-440458122583700,44.0826252,-122.978139
"34754",USGS-440442122580400,44.0781809,-122.968972
"31571",USGS-14164900,44.0712365,-122.9645273
"34752",USGS-440420122574700,44.0720698,-122.9642495
"34751",USGS-440418122574500,44.0715143,-122.9636939
"31570",USGS-14162500,44.1248487,-122.47062
"31580",USGS-14189000,44.7147222,-123.01425
"34971",USGS-451602122564400,45.2670628,-122.9467663
"31687",USGS-14211805,45.5826169,-122.7603766
"31562",USGS-14144710,45.6484496,-122.7517658
"30886",USGS-12031000,46.9392638,-123.3143194
"31748",USGS-14317450,43.324563,-122.9997836
"34627",USGS-432034122442500,43.3426197,-122.7414418
"34626",USGS-432034122440100,43.3426197,-122.7347749
"34619",USGS-431827123072200,43.3073402,-123.123954
"31737",USGS-14312260,43.2228933,-123.4145199
"31735",USGS-14312251,43.2159492,-123.3772955
"31732",USGS-14312150,43.2123383,-123.348405
"31731",USGS-14312070,43.1787272,-123.3692385
"31726",USGS-14312000,43.1331717,-123.3984053
"31727",USGS-14312002,43.1381716,-123.4061835
"31728",USGS-14312005,43.1440048,-123.4170176
"31729",USGS-14312010,43.1603938,-123.3956282
"31724",USGS-14311170,43.1026161,-123.434517
"31723",USGS-14311160,43.0806721,-123.3864588
"31722",USGS-14311140,43.0801166,-123.3678469
"31721",USGS-14311120,43.0642834,-123.3600684
"31720",USGS-14311115,43.0587281,-123.3356229
"31719",USGS-14311110,43.030395,-123.3170105
"31718",USGS-14311105,43.0223396,-123.2972874
"31716",USGS-14310550,42.9731729,-123.3472883
"31710",USGS-14308910,42.9437293,-123.2853417
"31707",USGS-14308730,42.9670628,-123.2258956
"31706",USGS-14308700,42.9728964,-123.1714496
"31705",USGS-14308600,42.9673409,-123.1675606
"31752",USGS-14372300,42.5784422,-124.0581443
"30988",USGS-12200500,48.4448278,-122.3354369
"30980",USGS-12150800,47.830932,-122.048459
"30857",USGS-11477000,40.4915238,-124.0997699
"34448",USGS-423050121545700,42.5137476,-121.9169594
"30864",USGS-11502500,42.564375,-121.8797139
"34462",USGS-423418121523200,42.5715252,-121.8766816
"34362",USGS-421359121480700,42.2332778,-121.8019444
"34357",USGS-421209121463000,42.2025,-121.775
"30868",USGS-11507501,42.2193114,-121.7902816
"34343",USGS-420615121533600,42.1041667,-121.8933333
"30870",USGS-11509500,42.1331995,-121.9622313
"34348",USGS-420808121565700,42.1356528,-121.9494278
"30869",USGS-11509370,42.1279222,-121.9288964
"34360",USGS-421330121474700,42.2250278,-121.7964722
"34361",USGS-421353121480200,42.2315278,-121.8005833
"34350",USGS-420853121505500,42.1480556,-121.848611
"16839",KARUKDNR_WQX-WA,41.837367,-122.864917
"30878",USGS-11517818,41.8376345,-122.8644788
"16833",KARUKDNR_WQX-IG,41.930767,-122.442305
"30872",USGS-11516530,41.9279187,-122.4441882
"30871",USGS-11510990,41.9723659,-122.2019587
"30879",USGS-11520500,41.8537379,-123.2322733
"16838",KARUKDNR_WQX-SV,41.853889,-123.231111
"35588",YUROKTEP_WQX-TC,41.2266,-123.7719
"30880",USGS-11523000,41.3034599,-123.5345036
"16834",KARUKDNR_WQX-OR,41.303611,-123.533333
"16832",KARUKDNR_WQX-HC,41.729667,-123.429583
"35590",YUROKTEP_WQX-TR,41.1844,-123.7053
"30793",USGS-11389500,39.2140566,-122.0002508
"30815",USGS-11447000,38.5679613,-121.4232867
"30814",USGS-11446500,38.6354601,-121.2277262
"32940",USGS-384057121103101,38.6825,-121.1751944
"30789",USGS-11370500,40.6009835,-122.4444553
"34092",USGS-403633122264301,40.609039,-122.4463999
"34136",USGS-404259122252501,40.7162606,-122.4247333
"30790",USGS-11377100,40.2884884,-122.1866645
"30811",USGS-11425000,38.8904532,-121.6044058
"32906",USGS-383430121302001,38.5805556,-121.508611
"30818",USGS-11447650,38.4560195,-121.5013437
"32561",USGS-372006120571701,37.3349378,-120.9557603
"30772",USGS-11274000,37.3504928,-120.97715
"30778",USGS-11274570,37.4938221,-121.0804887
"30775",USGS-11274550,37.4321889,-121.0133444
"30783",USGS-11290500,37.6399301,-121.2293835
"32588",USGS-373324121090401,37.5565984,-121.1521581
