"","MonitoringLocationIdentifier","lat","lon"
"2494","21FLFTM_WQX-G3SD0090",27.207814,-82.45593
"2495","21FLFTM_WQX-G3SD0091",27.283583,-82.44232
"2496","21FLFTM_WQX-G3SD0093",27.47028,-81.55389
"2497","21FLFTM_WQX-G3SD0094",27.36398,-82.54338
"2498","21FLFTM_WQX-G3SD0095",27.08419,-81.7623
"2499","21FLFTM_WQX-G3SD0096",27.1086,-81.82742
"2500","21FLFTM_WQX-G3SD0097",27.00873,-81.76049
"2501","21FLFTM_WQX-G3SD0098",26.7689,-81.45862
"2502","21FLFTM_WQX-G3SD0099",26.75602,-81.39836
"2503","21FLFTM_WQX-G3SD0100",26.86275,-81.71236
"2504","21FLFTM_WQX-G3SD0102",26.79605,-81.13121
"2505","21FLFTM_WQX-G3SD0103",27.08968,-82.41556
"2506","21FLFTM_WQX-G3SD0106",27.3463138,-82.1517606
"2507","21FLFTM_WQX-G3SD0107",27.21917,-82.324015
"2508","21FLFTM_WQX-G3SD0120",26.97474,-81.88984
"2509","21FLFTM_WQX-G3SD0121",26.99071,-81.89448
"2510","21FLFTM_WQX-G3SD0122",27.15464,-81.96736
"2511","21FLFTM_WQX-G3SD0123",27.05177,-81.78437
"2512","21FLFTM_WQX-G3SD0124",27.00873,-81.76049
"2513","21FLFTM_WQX-G3SD0125",26.96445,-81.76083
"2514","21FLFTM_WQX-G3SD0127",26.652686,-81.845156
"2515","21FLFTM_WQX-G3SD0128",26.69287,-81.76737
"2516","21FLFTM_WQX-G3SD0129",26.7305611,-81.7016689
"2517","21FLFTM_WQX-G3SD0130",26.667364,-81.8965071
"2518","21FLFTM_WQX-G3SD0131",27.05967,-82.00745
"2519","21FLFTM_WQX-G3SD0132",27.07585,-82.016483
"2520","21FLFTM_WQX-G3SD0133",27.273252,-82.288965
"2521","21FLFTM_WQX-G3SD0134",27.326389,-82.521825
"2522","21FLFTM_WQX-G3SD0144",26.68755,-81.87559
"2523","21FLFTM_WQX-G3SD0145",26.72622,-81.79791
"2524","21FLFTM_WQX-G3SD0146",26.7127925,-81.5043218
"2525","21FLFTM_WQX-G3SD0147",27.139979,-81.937762
"2526","21FLFTM_WQX-G3SD0148",26.9888799,-81.9939847
"2527","21FLFTM_WQX-G3SD0149",26.6978538,-81.9202369
"2528","21FLFTM_WQX-G3SD0150",26.789538,-81.301462
"2529","21FLFTM_WQX-G3SD0152",27.2366155,-81.9965605
"2530","21FLFTM_WQX-G3SD0153",27.1934859,-82.1560026
"2531","21FLFTM_WQX-G3SD0154",27.104449,-81.981847
"2532","21FLFTM_WQX-G3SD0155",27.4892406,-81.59469
"2533","21FLFTM_WQX-G3SD0157",27.1997999,-81.9877736
"2534","21FLFTM_WQX-G3SD0158",27.275942,-82.309453
"2535","21FLFTM_WQX-G3SD0159",27.1665741,-81.8793038
"2536","21FLFTM_WQX-G3SD0160",27.03381,-81.69051
"2537","21FLFTM_WQX-G3SD0162",26.8335933,-81.088877
"2538","21FLFTM_WQX-G3SD0168",27.0678859,-82.221781
"2539","21FLFTM_WQX-G3SD0173",27.2686166,-82.0012658
"2540","21FLFTM_WQX-G3SD0174",27.0729908,-82.2189912
"2541","21FLFTM_WQX-G3SD0175",27.16598,-81.897332
"2542","21FLFTM_WQX-G3SD0176",26.755983,-81.53415
"2543","21FLFTM_WQX-G3SD0177",26.71364,-81.51805
"2544","21FLFTM_WQX-G3SD0178",26.76929,-81.43354
"2545","21FLFTM_WQX-G4SD0081",27.07283,-81.36964
"2546","21FLFTM_WQX-G4SD0102",27.26489,-81.35391
"2547","21FLFTM_WQX-G4SD0104",27.37424,-81.3935954
"2548","21FLFTM_WQX-G4SD0107",27.6409486,-81.4096873
"2549","21FLFTM_WQX-G4SD0110",27.631809,-81.370249
"2550","21FLFTM_WQX-G4SD0165",27.30346,-81.34731
"2551","21FLFTM_WQX-G4SD0168",27.633191,-81.509635
"2552","21FLFTM_WQX-G4SD0169",27.5608333,-81.475555
"2553","21FLFTM_WQX-G4SD0170",27.5444444,-81.440555
"2554","21FLFTM_WQX-G4SD0171",27.541663,-81.47411
"2555","21FLFTM_WQX-G4SD0172",27.4893297,-81.3071335
"2556","21FLFTM_WQX-G4SD0173",27.2088852,-81.2010998
"2557","21FLFTM_WQX-G4SD0174",27.210278,-81.149444
"2558","21FLFTM_WQX-G4SD0175",27.2330463,-81.0825148
"2559","21FLFTM_WQX-G4SD0182",27.4128105,-81.4250083
"2560","21FLFTM_WQX-G4SD0184",27.3346342,-81.3538836
"2561","21FLFTM_WQX-G4SD0190",27.0040237,-81.0511639
"2562","21FLFTM_WQX-G4SD0193",27.1321032,-81.4883179
"2563","21FLFTM_WQX-G4SD0194",26.9657401,-81.1366804
"2564","21FLFTM_WQX-HAB-SD-026",26.714778,-81.672556
"2565","21FLFTM_WQX-HAB-SD-035",26.4324,-81.4866
"2566","21FLFTM_WQX-IMKFSHCK",26.4333221,-81.4625997
"2567","21FLFTM_WQX-KISSRV0012FTM",27.41236,-81.45594
"2568","21FLFTM_WQX-KISSRV0063FTM",27.4663889,-81.4463889
"2569","21FLFTM_WQX-MYAKKA0004FTM",27.3478598,-82.304407
"2570","21FLFTM_WQX-PEACRV0012FTM",27.05967,-82.007448
"2571","21FLFTM_WQX-SD400001",27.03381,-81.69051
"2572","21FLFTM_WQX-YUCCAPEN",26.75799,-82.038428
"2573","21FLGTM_WQX-GTMDSNUT",30.0229201,-81.328356
"2574","21FLGTM_WQX-GTMFMNUT",29.7370437,-81.2459531
"2575","21FLGTM_WQX-GTMGR1NUT",30.0168,-81.3276
"2576","21FLGTM_WQX-GTMGR3NUT",29.9921,-81.3214
"2577","21FLGTM_WQX-GTMGRNUT",29.998466,-81.326133
"2578","21FLGTM_WQX-GTMPCNUT",29.6670272,-81.257422
"2579","21FLGTM_WQX-GTMPINUT",30.0508333,-81.3675
"2580","21FLGTM_WQX-GTMRNNUT",30.022421,-81.3276
"2581","21FLGTM_WQX-GTMSSNUT",29.868852,-81.3074616
"2582","21FLGWMS_WQX-43759",29.864921,-82.739724
"2583","21FLGWMS_WQX-43760",29.848915,-82.714902
"2584","21FLGWMS_WQX-51089",29.844026,-82.631419
"2585","21FLGW_WQX-21179",29.05052,-81.04662
"2586","21FLGW_WQX-21200",29.68826,-81.74207
"2587","21FLGW_WQX-21201",29.847205,-81.360809
"2588","21FLGW_WQX-21202",29.509568,-81.94617
"2589","21FLGW_WQX-21203",28.130317,-81.001714
"2590","21FLGW_WQX-21380",28.79953,-82.5884
"2591","21FLGW_WQX-21460",30.85722,-85.76202
"2592","21FLGW_WQX-21461",30.709168,-86.971999
"2593","21FLGW_WQX-34879",30.21373,-84.26163
"2594","21FLGW_WQX-3494",25.95259,-81.3559
"2595","21FLGW_WQX-3497",26.932762,-81.315236
"2596","21FLGW_WQX-3499",27.10027,-82.33277
"2597","21FLGW_WQX-3501",27.22532,-80.96256
"2598","21FLGW_WQX-3502",27.32297,-82.47215
"2599","21FLGW_WQX-3505",27.513795,-82.367013
"2600","21FLGW_WQX-3507",28.054594,-82.363986
"2601","21FLGW_WQX-3508",28.06861,-80.6225
"2602","21FLGW_WQX-3509",28.21445,-82.66593
"2603","21FLGW_WQX-3513",28.988548,-82.349844
"2604","21FLGW_WQX-3515",29.18308,-81.5227
"2605","21FLGW_WQX-3516",29.21694,-81.10916
"2606","21FLGW_WQX-3517",29.37305,-81.90166
"2607","21FLGW_WQX-3519",29.59262,-82.93849
"2608","21FLGW_WQX-3521",29.85294,-82.60718
"2609","21FLGW_WQX-3522",29.957818,-82.931964
"2610","21FLGW_WQX-3526",30.147834,-83.968976
"2611","21FLGW_WQX-3527",30.176743,-84.668499
"2612","21FLGW_WQX-3528",30.199413,-84.177994
"2613","21FLGW_WQX-3530",30.384712,-83.173384
"2614","21FLGW_WQX-3531",30.384751,-85.556987
"2615","21FLGW_WQX-3532",30.426464,-84.927376
"2616","21FLGW_WQX-3533",30.44086,-86.86642
"2617","21FLGW_WQX-3534",30.451176,-85.898033
"2618","21FLGW_WQX-3535",30.508115,-82.716569
"2619","21FLGW_WQX-3536",30.669151,-86.186607
"2620","21FLGW_WQX-3537",30.5749256,-81.6086415
"2621","21FLGW_WQX-3538",30.59849,-83.07319
"2622","21FLGW_WQX-3539",30.635414,-83.311566
"2623","21FLGW_WQX-3540",30.669228,-84.305196
"2624","21FLGW_WQX-3541",30.670181,-87.267008
"2625","21FLGW_WQX-3542",30.690285,-87.440407
"2626","21FLGW_WQX-3544",30.73777,-81.68722
"2627","21FLGW_WQX-3545",30.833395,-86.733732
"2628","21FLGW_WQX-3546",30.925354,-86.559172
"2629","21FLGW_WQX-3548",30.949894,-85.843309
"2630","21FLGW_WQX-3549",30.964065,-87.235993
"2631","21FLGW_WQX-3550",30.97836,-87.52802
"2632","21FLGW_WQX-3551",30.571127,-86.924707
"2633","21FLGW_WQX-3553",29.9803525,-81.6209359
"2634","21FLGW_WQX-3554",27.872737,-82.211202
"2635","21FLGW_WQX-3555",27.671372,-82.352374
"2636","21FLGW_WQX-3556",27.221157,-81.876367
"2637","21FLGW_WQX-3557",28.5427471,-80.9426248
"2638","21FLGW_WQX-3560",28.352453,-82.126144
"2639","21FLGW_WQX-3561",27.375163,-81.796309
"2640","21FLGW_WQX-3564",29.221562,-82.758058
"2641","21FLGW_WQX-3565",30.53488,-87.3428
"2642","21FLGW_WQX-3566",28.51887,-82.5807
"2643","21FLGW_WQX-3568",26.7212,-81.693248
"2644","21FLGW_WQX-3569",28.52465,-81.2439
"2645","21FLGW_WQX-3572",25.81065,-80.26421
"2646","21FLGW_WQX-44061",30.2357164,-84.3014859
"2647","21FLGW_WQX-52614",27.375771,-81.793806
"2648","21FLGW_WQX-6976",30.170887,-83.823696
"2649","21FLGW_WQX-6978",29.786729,-83.321638
"2650","21FLHILL_WQX-101",28.0257081,-82.6316401
"2651","21FLHILL_WQX-102",28.010599,-82.607803
"2652","21FLHILL_WQX-103",27.9974147,-82.5865138
"2653","21FLHILL_WQX-104",27.981868,-82.5625953
"2654","21FLHILL_WQX-105",28.0221332,-82.43496
"2655","21FLHILL_WQX-106",28.0546464,-82.3642819
"2656","21FLHILL_WQX-107",28.0479148,-82.2678979
"2657","21FLHILL_WQX-108",28.1500909,-82.2212009
"2658","21FLHILL_WQX-109",27.9458067,-82.4016703
"2659","21FLHILL_WQX-110",27.9524646,-82.3708801
"2660","21FLHILL_WQX-111",27.9378908,-82.1939026
"2661","21FLHILL_WQX-112",27.7044336,-82.4482793
"2662","21FLHILL_WQX-113",27.6716292,-82.3521192
"2663","21FLHILL_WQX-114",27.8573111,-82.2693135
"2664","21FLHILL_WQX-115",27.8629359,-82.1370101
"2665","21FLHILL_WQX-116",27.8625859,-82.1370553
"2666","21FLHILL_WQX-120",28.0881499,-82.4076481
"2667","21FLHILL_WQX-129",27.7046769,-82.1978168
"2668","21FLHILL_WQX-132",27.8353161,-82.34614
"2669","21FLHILL_WQX-133",27.9150096,-82.4021007
"2670","21FLHILL_WQX-137",27.9665797,-82.4749388
"2671","21FLHILL_WQX-138",27.9154121,-82.3933967
"2672","21FLHILL_WQX-139",27.7223451,-82.0611655
"2673","21FLHILL_WQX-140",27.6628296,-82.3009538
"2674","21FLHILL_WQX-141",28.0258181,-82.581073
"2675","21FLHILL_WQX-142",28.0268132,-82.5380297
"2676","21FLHILL_WQX-143",28.1398955,-82.1497382
"2677","21FLHILL_WQX-144",27.8380215,-82.381907
"2678","21FLHILL_WQX-145",28.1343028,-82.3616287
"2679","21FLHILL_WQX-148",28.0861219,-82.2708055
"2680","21FLHILL_WQX-149",28.0302942,-82.1406695
"2681","21FLHILL_WQX-151",27.9084617,-82.1893208
"2682","21FLHILL_WQX-1510",28.00455,-82.4701
"2683","21FLHILL_WQX-152",28.0106111,-82.4648583
"2684","21FLHILL_WQX-153",27.869101,-82.326401
"2685","21FLHILL_WQX-154",27.9269132,-82.0651992
"2686","21FLHILL_WQX-155",27.8541068,-82.2465413
"2687","21FLHILL_WQX-158",28.0338743,-82.6216924
"2688","21FLHILL_WQX-160",28.0656344,-82.5658161
"2689","21FLHILL_WQX-161",28.065193,-82.5550844
"2690","21FLHILL_WQX-163",28.0000982,-82.5517516
"2691","21FLHILL_WQX-165",28.0987271,-82.3114763
"2692","21FLHILL_WQX-166",27.87266,-82.21126
"2693","21FLHILL_WQX-167",27.7920123,-82.3522451
"2694","21FLHILL_WQX-168",28.0251847,-82.2634133
"2695","21FLHILL_WQX-169",27.98045,-82.354367
"2696","21FLHILL_WQX-172",28.0502728,-82.6330331
"2697","21FLHILL_WQX-173",28.05115,-82.64404
"2698","21FLHILL_WQX-174",28.0208749,-82.4525426
"2699","21FLHILL_WQX-175",28.0283166,-82.2446443
"2700","21FLHILL_WQX-176",27.9920382,-82.4661253
"2701","21FLHILL_WQX-177",27.9459,-82.379083
"2702","21FLHILL_WQX-178",27.857517,-82.35535
"2703","21FLHILL_WQX-179",27.884933,-82.30665
"2704","21FLHILL_WQX-181",27.681033,-82.430517
"2705","21FLHILL_WQX-182",27.672217,-82.417
"2706","21FLHILL_WQX-263",28.0311956,-82.1868818
"2707","21FLHILL_WQX-265",28.02458,-82.393299
"2708","21FLHILL_WQX-266",28.0327169,-82.3819649
"2709","21FLHILL_WQX-270",28.021016,-82.45945
"2710","21FLHILL_WQX-501",27.9621324,-82.5457288
"2711","21FLHILL_WQX-506",28.0854292,-82.5602392
"2712","21FLHILL_WQX-507",28.1108012,-82.5501637
"2713","21FLHILL_WQX-508",28.1282425,-82.5431964
"2714","21FLHILL_WQX-509",28.157066,-82.5065
"2715","21FLHILL_WQX-512",28.10941,-82.43079
"2716","21FLHILL_WQX-520",27.95575,-82.40208
"2717","21FLHILL_WQX-523",28.1655,-82.265233
"2718","21FLHILL_WQX-528",28.052717,-82.249017
"2719","21FLHILL_WQX-529",28.036883,-82.25945
"2720","21FLHILL_WQX-533",28.025017,-82.186033
"2721","21FLHILL_WQX-534",27.9871256,-82.2591144
"2722","21FLHILL_WQX-536",28.135083,-82.116867
"2723","21FLHILL_WQX-541",27.9470211,-82.072207
"2724","21FLHILL_WQX-542",27.93861,-82.11968
"2725","21FLHILL_WQX-543",27.93782,-82.15652
"2726","21FLHILL_WQX-545",27.7633303,-82.1457821
"2727","21FLHILL_WQX-546",27.81616,-82.14589
"2728","21FLHILL_WQX-547",27.82927,-82.14579
"2729","21FLHILL_WQX-548",27.7965024,-82.1174716
"2730","21FLHILL_WQX-549",27.8079107,-82.1042026
"2731","21FLHILL_WQX-550",27.8205698,-82.1042829
"2732","21FLHILL_WQX-551",27.8438479,-82.1041505
"2733","21FLHILL_WQX-552",27.855583,-82.087833
"2734","21FLHILL_WQX-553",27.8763098,-82.0667383
"2735","21FLHILL_WQX-555",27.8935165,-82.170569
"2736","21FLHILL_WQX-556",27.8648294,-82.1553937
"2737","21FLHILL_WQX-557",27.8646984,-82.1786196
"2738","21FLHILL_WQX-558",27.8530286,-82.2243269
"2739","21FLHILL_WQX-559",27.896033,-82.2966
"2740","21FLHILL_WQX-564",27.6746908,-82.1207046
"2741","21FLHILL_WQX-565",27.69222,-82.1911
"2742","21FLHILL_WQX-566",27.690067,-82.1982
"2743","21FLHILL_WQX-567",27.705,-82.229683
"2744","21FLHILL_WQX-568",27.705083,-82.2564
"2745","21FLHILL_WQX-569",27.6495,-82.294317
"2746","21FLHILL_WQX-570",27.6710943,-82.3445272
"2747","21FLHILL_WQX-571",27.773155,-82.3351729
"2748","21FLHILL_WQX-572",27.8037668,-82.3341133
"2749","21FLHILL_WQX-573",27.82295,-82.25355
"2750","21FLHILL_WQX-574",27.8538153,-82.2739867
"2751","21FLHILL_WQX-575",27.8319814,-82.2817806
"2752","21FLHILL_WQX-576",27.8575202,-82.3189933
"2753","21FLHILL_WQX-577",27.8970898,-82.3504002
"2754","21FLHILL_WQX-581",27.6575988,-82.3822573
"2755","21FLHILL_WQX-582",27.6527833,-82.4145168
"2756","21FLHILL_WQX-583",27.656119,-82.4323449
"2757","21FLHILL_WQX-584",27.6608371,-82.5015534
"2758","21FLHILL_WQX-585",27.6749996,-82.446702
"2759","21FLHILL_WQX-586",27.6927613,-82.4598324
"2760","21FLHILL_WQX-588",27.7387439,-82.426327
"2761","21FLHILL_WQX-589",27.7489436,-82.4128761
"2762","21FLHILL_WQX-592",27.7748903,-82.3880782
"2763","21FLHILL_WQX-594",27.819233,-82.382517
"2764","21FLHILL_WQX-595",27.8261,-82.381683
"2765","21FLHILL_WQX-596",27.8782129,-82.3903592
"2766","21FLHILL_WQX-597",27.8850918,-82.3917008
"2767","21FLHILL_WQX-600",27.6779767,-82.2601694
"2768","21FLHILL_WQX-602",27.67195,-82.293433
"2769","21FLHILL_WQX-603",27.6668888,-82.2988108
"2770","21FLHILL_WQX-604",28.0040124,-82.3434276
"2771","21FLHILL_WQX-606",27.9344421,-82.3378934
"2772","21FLHILL_WQX-607",27.9256983,-82.3644671
"2773","21FLHILL_WQX-608",28.0256499,-82.5078884
"2774","21FLHILL_WQX-609",28.051197,-82.5055922
"2775","21FLHILL_WQX-610",28.0847835,-82.5246961
"2776","21FLHILL_WQX-612",27.9699385,-82.1979274
"2777","21FLHILL_WQX-613",27.9682954,-82.1867944
"2778","21FLHILL_WQX-618",28.0160219,-82.1747479
"2779","21FLHILL_WQX-619",28.0009237,-82.5930151
"2780","21FLHILL_WQX-620",28.0119744,-82.5795364
"2781","21FLHILL_WQX-621",27.8252144,-82.3348111
"2782","21FLHILL_WQX-622",28.011733,-82.55
"2783","21FLHILL_WQX-623",27.974617,-82.089167
"2784","21FLHILL_WQX-624",27.98417,-82.0560294
"2785","21FLHILL_WQX-625",27.972639,-82.2402663
"2786","21FLHILL_WQX-626",27.9520038,-82.1826764
"2787","21FLHILL_WQX-627",27.9523309,-82.1374259
"2788","21FLHILL_WQX-628",27.7391168,-82.4184794
"2789","21FLHILL_WQX-629",27.734667,-82.3955
"2790","21FLJXWQ_WQX-ARL3",30.3348886,-81.5807682
"2791","21FLJXWQ_WQX-ARL325",30.3380608,-81.5598904
"2792","21FLJXWQ_WQX-BP67",30.2814658,-81.5723193
"2793","21FLJXWQ_WQX-BP71",30.2734555,-81.5908914
"2794","21FLJXWQ_WQX-CR2",30.2598838,-81.7401419
"2795","21FLJXWQ_WQX-CR21",30.2913728,-81.7650976
"2796","21FLJXWQ_WQX-CR427",30.31772,-81.7503333
"2797","21FLJXWQ_WQX-CR5",30.2983654,-81.7128903
"2798","21FLJXWQ_WQX-CR84",30.2735448,-81.7410882
"2799","21FLJXWQ_WQX-HC1A",30.3405914,-81.6609772
"2800","21FLJXWQ_WQX-HC3",30.3364449,-81.6573612
"2801","21FLJXWQ_WQX-JC5",30.1386187,-81.6063764
"2802","21FLJXWQ_WQX-LP4",30.28619,-81.61452
"2803","21FLJXWQ_WQX-MC1",30.3258221,-81.6778629
"2804","21FLJXWQ_WQX-MC10",30.3263333,-81.6725278
"2805","21FLJXWQ_WQX-MC11",30.3278889,-81.6841907
"2806","21FLJXWQ_WQX-MC12",30.3278718,-81.6910134
"2807","21FLJXWQ_WQX-MC14",30.3219445,-81.7011353
"2808","21FLJXWQ_WQX-MC15",30.3332544,-81.7008368
"2809","21FLJXWQ_WQX-MC3",30.3265206,-81.6986176
"2810","21FLJXWQ_WQX-OR10",30.24851,-81.75576
"2811","21FLJXWQ_WQX-OR110",30.2409652,-81.7325261
"2812","21FLJXWQ_WQX-OR348",30.1962688,-81.7684791
"2813","21FLJXWQ_WQX-OR4",30.2472713,-81.7341443
"2814","21FLJXWQ_WQX-OR8",30.2434177,-81.7380868
"2815","21FLJXWQ_WQX-OR8W",30.2403021,-81.746777
"2816","21FLJXWQ_WQX-OR9",30.2362957,-81.7390991
"2817","21FLJXWQ_WQX-ORDOWN",30.235396,-81.7338507
"2818","21FLJXWQ_WQX-ORWHEAT",30.2405399,-81.7561453
"2819","21FLJXWQ_WQX-SS63",30.29513,-81.64886
"2820","21FLJXWQ_WQX-TR114",30.3809984,-81.6713024
"2821","21FLJXWQ_WQX-TR210",30.3701952,-81.6838788
"2822","21FLJXWQ_WQX-TR314",30.3709725,-81.7347553
"2823","21FLJXWQ_WQX-TR316",30.3648825,-81.6900113
"2824","21FLJXWQ_WQX-TRDOWN",30.3681379,-81.6911598
"2825","21FLJXWQ_WQX-TREE10",30.4312766,-81.7688129
"2826","21FLJXWQ_WQX-TRGOLF",30.3679962,-81.6738503
"2827","21FLJXWQ_WQX-TRUP",30.3675584,-81.6951959
"2828","21FLKWAT_WQX-ALA-BLUESC-1-1",29.7179,-82.4184
"2829","21FLKWAT_WQX-ALA-BLUESC-2-1",29.7203,-82.4221
"2830","21FLKWAT_WQX-ALA-BLUESC-3-1",29.7269,-82.4219
"2831","21FLKWAT_WQX-ALA-CELLONC-1-1",29.7746,-82.4731
"2832","21FLKWAT_WQX-ALA-CELLONC-2-1",29.7691,-82.4549
"2833","21FLKWAT_WQX-ALA-CELLONC-3-1",29.7686,-82.4461
"2834","21FLKWAT_WQX-ALA-CELLONC-4-1",29.7703,-82.4297
"2835","21FLKWAT_WQX-ALA-HOGTOWNCR-1",29.6718,-82.346
"2836","21FLKWAT_WQX-ALA-HOGTOWNCR-2",29.6711,-82.3467
"2837","21FLKWAT_WQX-ALA-PARA-BR-1",29.9091,-82.5635
"2838","21FLKWAT_WQX-ALA-PARA-BR-2",29.9099,-82.5593
"2839","21FLKWAT_WQX-ALA-PARA-BR-3",29.9071,-82.5351
"2840","21FLKWAT_WQX-ALA-SAFERISE-1",29.874,-82.5915
"2841","21FLKWAT_WQX-ALA-SAFESINK-1",29.9146,-82.5796
"2842","21FLKWAT_WQX-ALA-SAFESINK-2",29.9122,-82.573
"2843","21FLKWAT_WQX-ALA-TURKEYC-1-1",29.7586,-82.4226
"2844","21FLKWAT_WQX-ALA-TURKEYC-2-1",29.7544,-82.4397
"2845","21FLKWAT_WQX-BAY-BEATTY-BAYOU-1",30.2535,-85.621
"2846","21FLKWAT_WQX-BAY-BURNT M-1L",30.296,-85.7617
"2847","21FLKWAT_WQX-BAY-BURNT M-1U",30.3286,-85.7635
"2848","21FLKWAT_WQX-BAY-BURNT-MILL-UPPER-2",30.3384,-85.7672
"2849","21FLKWAT_WQX-BAY-CALLAWAYB-1",30.1364,-85.5703556
"2850","21FLKWAT_WQX-BAY-CALLAWAYB-2",30.125,-85.5633
"2851","21FLKWAT_WQX-BAY-CROOKED L-1",30.2918,-85.808
"2852","21FLKWAT_WQX-BAY-CROOKED U-1",30.3082,-85.8118
"2853","21FLKWAT_WQX-BAY-CROOKED-UPPER-2",30.3153,-85.8132
"2854","21FLKWAT_WQX-BAY-FOXPOND-1",30.1384,-85.57455
"2855","21FLKWAT_WQX-BAY-JOHNSON-BAYOU-1",30.1622,-85.6708
"2856","21FLKWAT_WQX-BAY-LANNIERO-1",30.1415,-85.5843528
"2857","21FLKWAT_WQX-BAY-MARTIN-1",30.1404,-85.6074
"2858","21FLKWAT_WQX-BAY-MASSALINA-BAYOU-1",30.1517,-85.6583
"2859","21FLKWAT_WQX-BAY-MIL-BAY-1U",30.2359,-85.5985
"2860","21FLKWAT_WQX-BAY-MILL-BAYOU-1",30.251,-85.6096
"2861","21FLKWAT_WQX-BAY-PITTS-BAYOU-1",30.1213,-85.5967
"2862","21FLKWAT_WQX-BAY-PO-KEAST-1",30.2667,-85.9556
"2863","21FLKWAT_WQX-BAY-PO-KEAST-2",30.2618,-85.9502
"2864","21FLKWAT_WQX-BAY-PRETTY-BAYOU-1",30.2017,-85.7059
"2865","21FLKWAT_WQX-BAY-ROBINSON-BAYOU-1",30.211,-85.6992
"2866","21FLKWAT_WQX-BAY-WARREN-BAYOU-1",30.2773,-85.737
"2867","21FLKWAT_WQX-CIT-CR-RIVER-3",28.89,-82.6024
"2868","21FLKWAT_WQX-CIT-CRY-3",28.92315,-82.67585
"2869","21FLKWAT_WQX-CIT-HOM-5",28.79488,-82.65847
"2870","21FLKWAT_WQX-CIT-HOM-RIVER-1",28.7973,-82.5889
"2871","21FLKWAT_WQX-CIT-HOM-RIVER-2",28.7987,-82.5905
"2872","21FLKWAT_WQX-CIT-HOM-RIVER-3",28.7968,-82.5929
"2873","21FLKWAT_WQX-CIT-HOM-RIVER-6",28.798,-82.5897
"2874","21FLKWAT_WQX-CIT-MAGNO-CK1-1",28.9042,-82.5986
"2875","21FLKWAT_WQX-CIT-MAGNO-CK2-1",28.9011,-82.5999
"2876","21FLKWAT_WQX-CIT-MAGNO-CK3-1",28.8997,-82.6017
"2877","21FLKWAT_WQX-CIT-MAGNO-CK4-1",28.9046,-82.5932
"2878","21FLKWAT_WQX-CIT-WI-SPRINGS",29.0298,-82.443
"2879","21FLKWAT_WQX-CIT-WIT-2",29.02483,-82.721
"2880","21FLKWAT_WQX-CIT-WIT-3",29.02501,-82.66972
"2881","21FLKWAT_WQX-CLA-GOLDBRANCH1",29.8285,-81.9446
"2882","21FLKWAT_WQX-CLA-GOLDBRANCH2",29.8323,-81.946
"2883","21FLKWAT_WQX-COL-LOWERICH-1",29.9525,-82.7862
"2884","21FLKWAT_WQX-COL-LOWERICH-2",29.9371,-82.7974
"2885","21FLKWAT_WQX-COL-LOWERICH-3",29.9327,-82.8001
"2886","21FLKWAT_WQX-HER-CHA-1",28.71605,-82.57792
"2887","21FLKWAT_WQX-HER-CHA-2",28.71479,-82.60808
"2888","21FLKWAT_WQX-HER-WEE-1",28.51906,-82.57413
"2889","21FLKWAT_WQX-HER-WEEKI-WAC-1",28.5188,-82.5758
"2890","21FLKWAT_WQX-HER-WEEKI-WAC-2",28.5298,-82.607
"2891","21FLKWAT_WQX-HER-WEEKI-WAC-3",28.5344,-82.6361
"2892","21FLKWAT_WQX-HIG-AR-CREEK-1",27.4462,-81.3021
"2893","21FLKWAT_WQX-HIG-AR-CREEK-2",27.53,-81.3628
"2894","21FLKWAT_WQX-HIG-AR-CREEK-3",27.6453,-81.3585
"2895","21FLKWAT_WQX-HIG-CA-CREEK-1",27.2771,-81.3952
"2896","21FLKWAT_WQX-HIG-CA-CREEK-2",27.2743,-81.3918
"2897","21FLKWAT_WQX-HIG-CA-CREEK-3",27.2714,-81.3885
"2898","21FLKWAT_WQX-HIL-SOLFOODC-1",28.0049,-82.4933
"2899","21FLKWAT_WQX-HIL-SOLFOODC-2",28.0046,-82.4931
"2900","21FLKWAT_WQX-HIL-SOLFOODC-3",28.0042,-82.4936
"2901","21FLKWAT_WQX-HOL-CBA RIV-7-1",30.7754,-85.8274
"2902","21FLKWAT_WQX-HOL-CBA RIV-8-1",30.8898,-85.8823
"2903","21FLKWAT_WQX-HOL-CBA RIV-9-1",31.1093,-85.8315
"2904","21FLKWAT_WQX-LAK-D RIVER-1-1",28.8126,-81.7701
"2905","21FLKWAT_WQX-LAK-D RIVER-2-1",28.8133,-81.7644
"2906","21FLKWAT_WQX-LAK-D RIVER-3-1",28.8189,-81.7602
"2907","21FLKWAT_WQX-MAN-COOPER CREEK-1",27.4203,-82.4801
"2908","21FLKWAT_WQX-MAN-COOPER CREEK-2",27.4171,-82.4689
"2909","21FLKWAT_WQX-MAN-COOPER CREEK-3",27.4137,-82.4574
"2910","21FLKWAT_WQX-MAR-OCK-RIV-GOR",29.2889,-81.9264
"2911","21FLKWAT_WQX-MAR-OCK-RIVER-1",29.201,-81.9952
"2912","21FLKWAT_WQX-MAR-RA-RIVER-1",29.103,-82.437
"2913","21FLKWAT_WQX-MAR-RA-RIVER-2",29.0873,-82.4288
"2914","21FLKWAT_WQX-MAR-RA-RIVER-2A",29.0773,-82.4274
"2915","21FLKWAT_WQX-MAR-RA-RIVER-3",29.05,-82.4478
